Sentence_ID,sentence,Tokens,POS_Tags,Dialect
w01073054,"جعل ستيفين ويلر , المحرر , كيبلينغ يعمل ب جد , غير أن حاجة كيبلينغ إلى الكتابة لم يكن ب الإمكان إيقاف ها .","['جعل', 'ستيفين', 'ويلر', ',', 'المحرر', ',', 'كيبلينغ', 'يعمل', 'ب', 'جد', ',', 'غير', 'أن', 'حاجة', 'كيبلينغ', 'إلى', 'الكتابة', 'لم', 'يكن', 'ب', 'الإمكان', 'إيقاف', 'ها', '.']","['VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PART', 'SCONJ', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PRON', 'PUNCT']",Modern Standard Arabic
w01073067,"ب العودة إلى لاهور , ظهرت نحو 39 قصة في الجريدة الرسمية بين تشرين الثاني 1886 و حزيران 1887 .","['ب', 'العودة', 'إلى', 'لاهور', ',', 'ظهرت', 'نحو', '39', 'قصة', 'في', 'الجريدة', 'الرسمية', 'بين', 'تشرين', 'الثاني', '1886', 'و', 'حزيران', '1887', '.']","['ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADJ', 'NUM', 'CCONJ', 'PROPN', 'NUM', 'PUNCT']",Oman
w01073075,"لكن في هذه المرة , كان يفكر على نحوٍ متزايد ب المستقبل .","['لكن', 'في', 'هذه', 'المرة', ',', 'كان', 'يفكر', 'على', 'نحوٍ', 'متزايد', 'ب', 'المستقبل', '.']","['PART', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",Saudi Arabia
w01074088,"ب الرغم من أن رواية "" جين بينغ مي "" , التي صدرت عام 1610 , تتضمن مواد سابقة , ف هي تظهر النزعة نحو التكوين المستقل و الاهتمام ب السيكولوجيا .","['ب', 'الرغم', 'من', 'أن', 'رواية', '""', 'جين', 'بينغ', 'مي', '""', ',', 'التي', 'صدرت', 'عام', '1610', ',', 'تتضمن', 'مواد', 'سابقة', ',', 'ف', 'هي', 'تظهر', 'النزعة', 'نحو', 'التكوين', 'المستقل', 'و', 'الاهتمام', 'ب', 'السيكولوجيا', '.']","['ADP', 'NOUN', 'ADP', 'SCONJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'ADV', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'PUNCT', 'PART', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Saudi Arabia
w01075036,"ازدياد معدل التحاق الذكور ب المدرسة الثانوية و زيادة الناتج القومي ل لفرد و النمو الاقتصادي , كل ها عواملٌ ساهمت إلى حدٍ بعيد في تقليل فرص قيام حربٍ أهلية .","['ازدياد', 'معدل', 'التحاق', 'الذكور', 'ب', 'المدرسة', 'الثانوية', 'و', 'زيادة', 'الناتج', 'القومي', 'ل', 'لفرد', 'و', 'النمو', 'الاقتصادي', ',', 'كل', 'ها', 'عواملٌ', 'ساهمت', 'إلى', 'حدٍ', 'بعيد', 'في', 'تقليل', 'فرص', 'قيام', 'حربٍ', 'أهلية', '.']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'PRON', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Sudan
w01075037,"ب شكلٍ خاص , زيادة التحاق الذكور ب المدرسة الثانوية ب نسبة 10 % فوق المعدل قللت من فرص اندلاع نزاع ب نسبة 3 % , في حين أسفر معدل نمو أكبر ب نسبة 1 % من المعدل المذكور في البحث إلى انخفاض فرص اندلاع حربٍ أهلية ب نحو 1 % .","['ب', 'شكلٍ', 'خاص', ',', 'زيادة', 'التحاق', 'الذكور', 'ب', 'المدرسة', 'الثانوية', 'ب', 'نسبة', '10', '%', 'فوق', 'المعدل', 'قللت', 'من', 'فرص', 'اندلاع', 'نزاع', 'ب', 'نسبة', '3', '%', ',', 'في', 'حين', 'أسفر', 'معدل', 'نمو', 'أكبر', 'ب', 'نسبة', '1', '%', 'من', 'المعدل', 'المذكور', 'في', 'البحث', 'إلى', 'انخفاض', 'فرص', 'اندلاع', 'حربٍ', 'أهلية', 'ب', 'نحو', '1', '%', '.']","['ADP', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NUM', 'SYM', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NUM', 'SYM', 'PUNCT', 'ADP', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NUM', 'SYM', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'ADV', 'NUM', 'SYM', 'PUNCT']",Saudi Arabia
w01075038,"فسر البحث هذه العوامل الثلاثة ك وسائل ل إهدار مكاسب من قبل تمردٍ ما , و ب التالي تشجع هذه المكاسب المهدرة على التمرد .","['فسر', 'البحث', 'هذه', 'العوامل', 'الثلاثة', 'ك', 'وسائل', 'ل', 'إهدار', 'مكاسب', 'من', 'قبل', 'تمردٍ', 'ما', ',', 'و', 'ب', 'التالي', 'تشجع', 'هذه', 'المكاسب', 'المهدرة', 'على', 'التمرد', '.']","['VERB', 'NOUN', 'PRON', 'NOUN', 'NUM', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADP', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'PRON', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",Saudi Arabia
w01075039,"ب عبارةٍ أخرى : يصبح الشباب من الذكور ( الذين يشكلون غالبية المقاتلين في الحروب الأهلية ) أقل عرضةً ل لانضمام إلى تمردٍ إذا كانوا يحصلون تعليماً أو ينالون دخلاً مريحاً , و يمكن الافتراض إلى حدٍ كبير أن هم س ينجحون في المستقبل .","['ب', 'عبارةٍ', 'أخرى', ':', 'يصبح', 'الشباب', 'من', 'الذكور', '(', 'الذين', 'يشكلون', 'غالبية', 'المقاتلين', 'في', 'الحروب', 'الأهلية', ')', 'أقل', 'عرضةً', 'ل', 'لانضمام', 'إلى', 'تمردٍ', 'إذا', 'كانوا', 'يحصلون', 'تعليماً', 'أو', 'ينالون', 'دخلاً', 'مريحاً', ',', 'و', 'يمكن', 'الافتراض', 'إلى', 'حدٍ', 'كبير', 'أن', 'هم', 'س', 'ينجحون', 'في', 'المستقبل', '.']","['ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SCONJ', 'PRON', 'PART', 'VERB', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
w01075040,"طرح الناتج القومي ل لفرد ك سببٍ ل لشكوى , التي تؤدي إلى عصيانٍ مسلح .","['طرح', 'الناتج', 'القومي', 'ل', 'لفرد', 'ك', 'سببٍ', 'ل', 'لشكوى', ',', 'التي', 'تؤدي', 'إلى', 'عصيانٍ', 'مسلح', '.']","['VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
w01076039,بشر ضمان ه ل لحريات ب إنهاء التوترات بين الطوائف و تحويل الإمبراطورية إلى مكانٍ أكثر انسجاماً .,"['بشر', 'ضمان', 'ه', 'ل', 'لحريات', 'ب', 'إنهاء', 'التوترات', 'بين', 'الطوائف', 'و', 'تحويل', 'الإمبراطورية', 'إلى', 'مكانٍ', 'أكثر', 'انسجاماً', '.']","['VERB', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']",Algeria
w01076054,"قلبت الثورة العربية الكبرى التي انطلقت عام 1916 الطاولة على العثمانيين في جبهة الشرق الأوسط , حيث ظهر في البداية أن ل هم يد العليا خلال أول سنتين من الحرب .","['قلبت', 'الثورة', 'العربية', 'الكبرى', 'التي', 'انطلقت', 'عام', '1916', 'الطاولة', 'على', 'العثمانيين', 'في', 'جبهة', 'الشرق', 'الأوسط', ',', 'حيث', 'ظهر', 'في', 'البداية', 'أن', 'ل', 'هم', 'يد', 'العليا', 'خلال', 'أول', 'سنتين', 'من', 'الحرب', '.']","['VERB', 'NOUN', 'ADJ', 'ADJ', 'PRON', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'PUNCT', 'ADP', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'ADP', 'PRON', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Oman
w01078013,يناقش على وجه التحديد في العديد من الفقرات التأثيرات الاجتماعية و الثقافية السلبية ل لحرب على الإنسانية ذات ها .,"['يناقش', 'على', 'وجه', 'التحديد', 'في', 'العديد', 'من', 'الفقرات', 'التأثيرات', 'الاجتماعية', 'و', 'الثقافية', 'السلبية', 'ل', 'لحرب', 'على', 'الإنسانية', 'ذات', 'ها', '.']","['VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PRON', 'PUNCT']",Oman
w01079038,كان الكاهن الدومينيكاني هينريش كريمر مساعداً ل كبير أساقفة سالزبورغ .,"['كان', 'الكاهن', 'الدومينيكاني', 'هينريش', 'كريمر', 'مساعداً', 'ل', 'كبير', 'أساقفة', 'سالزبورغ', '.']","['AUX', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'PUNCT']",Morocco
w01079049,"في عام 1538 , حذرت محاكم التفتيش الإسبانية أعضاء ها ب ألا يصدقوا كل ما ذكر ه كتاب مطرقة الساحرات .","['في', 'عام', '1538', ',', 'حذرت', 'محاكم', 'التفتيش', 'الإسبانية', 'أعضاء', 'ها', 'ب', 'ألا', 'يصدقوا', 'كل', 'ما', 'ذكر', 'ه', 'كتاب', 'مطرقة', 'الساحرات', '.']","['ADP', 'NOUN', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'ADP', 'SCONJ', 'VERB', 'DET', 'PRON', 'VERB', 'PRON', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']",Modern Standard Arabic
w01079057,"كان التعميد القسري يتعارض و تعاليم الكنيسة الكاثوليكية , و من الناحية النظرية كان يمكن ل أي شخصٍ عمد قسراً أن يعود قانونياً إلى اليهودية .","['كان', 'التعميد', 'القسري', 'يتعارض', 'و', 'تعاليم', 'الكنيسة', 'الكاثوليكية', ',', 'و', 'من', 'الناحية', 'النظرية', 'كان', 'يمكن', 'ل', 'أي', 'شخصٍ', 'عمد', 'قسراً', 'أن', 'يعود', 'قانونياً', 'إلى', 'اليهودية', '.']","['AUX', 'NOUN', 'ADJ', 'VERB', 'PART', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADV', 'ADP', 'VERB', 'ADV', 'ADP', 'PROPN', 'PUNCT']",Modern Standard Arabic
w01079077,"طردت إسبانيا سكان ها من اليهود الشرقيين عام 1492 , و قد غادر الكثير من أولئك اليهود الإسبان إسبانيا نحو البرتغال لكن هم استهدفوا هناك أيضاً في نهاية المطاف .","['طردت', 'إسبانيا', 'سكان', 'ها', 'من', 'اليهود', 'الشرقيين', 'عام', '1492', ',', 'و', 'قد', 'غادر', 'الكثير', 'من', 'أولئك', 'اليهود', 'الإسبان', 'إسبانيا', 'نحو', 'البرتغال', 'لكن', 'هم', 'استهدفوا', 'هناك', 'أيضاً', 'في', 'نهاية', 'المطاف', '.']","['VERB', 'PROPN', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'ADV', 'NUM', 'PUNCT', 'CCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'PRON', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
w01080128,رسمت الحدود الشرقية ل مقدونيا مع تراقيا عند نهر نستوس ( نهر ميستا ) .,"['رسمت', 'الحدود', 'الشرقية', 'ل', 'مقدونيا', 'مع', 'تراقيا', 'عند', 'نهر', 'نستوس', '(', 'نهر', 'ميستا', ')', '.']","['VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']",Palestine
w01080129,ثم زحف فيليب ل ضرب أعدائ ه الجنوبيين .,"['ثم', 'زحف', 'فيليب', 'ل', 'ضرب', 'أعدائ', 'ه', 'الجنوبيين', '.']","['PART', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'PUNCT']",Sudan
w01080130,"هزم أعداء ه في ثيساليا ب حلول عام 352 , و كان مسيطراً ب قوة على هذه المنطقة .","['هزم', 'أعداء', 'ه', 'في', 'ثيساليا', 'ب', 'حلول', 'عام', '352', ',', 'و', 'كان', 'مسيطراً', 'ب', 'قوة', 'على', 'هذه', 'المنطقة', '.']","['VERB', 'NOUN', 'PRON', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NUM', 'PUNCT', 'CCONJ', 'VERB', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PRON', 'NOUN', 'PUNCT']",Saudi Arabia
w01080131,"تقدم الجيش المقدوني حتى ممر ثيرموبيلاي الذي يقسم اليونان إلى قسمين , لكن ه لم يحاول الاستيلاء علي ه ل أن ه كان محمياً جيداً من قبل قوات مشتركة من الأثينيين و الإسبارطيين و الأخائيين .","['تقدم', 'الجيش', 'المقدوني', 'حتى', 'ممر', 'ثيرموبيلاي', 'الذي', 'يقسم', 'اليونان', 'إلى', 'قسمين', ',', 'لكن', 'ه', 'لم', 'يحاول', 'الاستيلاء', 'علي', 'ه', 'ل', 'أن', 'ه', 'كان', 'محمياً', 'جيداً', 'من', 'قبل', 'قوات', 'مشتركة', 'من', 'الأثينيين', 'و', 'الإسبارطيين', 'و', 'الأخائيين', '.']","['VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PRON', 'VERB', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'PART', 'VERB', 'NOUN', 'ADP', 'PRON', 'ADP', 'SCONJ', 'PRON', 'AUX', 'ADJ', 'ADJ', 'ADP', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",Sudan
w01080132,"بعد أن أمن المناطق الحدودية ل مملكة مقدونيا , جمع فيليب جيشاً مقدونياً كبيراً و زحف نحو عمق الأراضي التراقية في حملة غزوٍ طويلة .","['بعد', 'أن', 'أمن', 'المناطق', 'الحدودية', 'ل', 'مملكة', 'مقدونيا', ',', 'جمع', 'فيليب', 'جيشاً', 'مقدونياً', 'كبيراً', 'و', 'زحف', 'نحو', 'عمق', 'الأراضي', 'التراقية', 'في', 'حملة', 'غزوٍ', 'طويلة', '.']","['ADP', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
w01081030,كانت كاثرين إمبراطورة روسيا في غاية الرضى أيضاً .,"['كانت', 'كاثرين', 'إمبراطورة', 'روسيا', 'في', 'غاية', 'الرضى', 'أيضاً', '.']","['VERB', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADV', 'PUNCT']",Oman
w01082055,"طوال فترة الحرب , كثر استخدام هجوم بيرل هاربر في الدعاية الأمريكية .","['طوال', 'فترة', 'الحرب', ',', 'كثر', 'استخدام', 'هجوم', 'بيرل', 'هاربر', 'في', 'الدعاية', 'الأمريكية', '.']","['ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
w01083007,هذا التصور المثالي ل عائلة رومانوف الملكية أعما ه عن رؤية الوضع الحقيقي ل بلاد ه .,"['هذا', 'التصور', 'المثالي', 'ل', 'عائلة', 'رومانوف', 'الملكية', 'أعما', 'ه', 'عن', 'رؤية', 'الوضع', 'الحقيقي', 'ل', 'بلاد', 'ه', '.']","['PRON', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PRON', 'PUNCT']",Sudan
w01083021,كانت الإمبراطورية الروسية تشكل تكتلاً يضم أعراقاً متنوعة و يظهر مؤشرات كبيرة من التفكك في السنوات التي سبقت الحرب العالمية الأولى .,"['كانت', 'الإمبراطورية', 'الروسية', 'تشكل', 'تكتلاً', 'يضم', 'أعراقاً', 'متنوعة', 'و', 'يظهر', 'مؤشرات', 'كبيرة', 'من', 'التفكك', 'في', 'السنوات', 'التي', 'سبقت', 'الحرب', 'العالمية', 'الأولى', '.']","['AUX', 'PROPN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'PROPN', 'ADJ', 'ADJ', 'PUNCT']",Oman
w01084085,ازدهرت هذه المدينة - الدولة في ذات فترة مملكة سوكوتاي .,"['ازدهرت', 'هذه', 'المدينة', '-', 'الدولة', 'في', 'ذات', 'فترة', 'مملكة', 'سوكوتاي', '.']","['VERB', 'PRON', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PUNCT']",Modern Standard Arabic
w01084102,أدى هذا الاتصال ب الغرب خلال القرن السادس عشر إلى فترة من النمو الاقتصادي الكبير مع إنشاء طرق التجارة المربحة .,"['أدى', 'هذا', 'الاتصال', 'ب', 'الغرب', 'خلال', 'القرن', 'السادس', 'عشر', 'إلى', 'فترة', 'من', 'النمو', 'الاقتصادي', 'الكبير', 'مع', 'إنشاء', 'طرق', 'التجارة', 'المربحة', '.']","['VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Oman
w01085004,أبلى الجيش بلاءً حسناً في القتال في كوبا .,"['أبلى', 'الجيش', 'بلاءً', 'حسناً', 'في', 'القتال', 'في', 'كوبا', '.']","['VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",Algeria
w01085005,"و مع ذلك , كان موجهاً ب شكل كبير إلى مواقع صغيرة في الغرب و غير مؤهلٍ ب شكلٍ جيد ل خوض الحروب الخارجية .","['و', 'مع', 'ذلك', ',', 'كان', 'موجهاً', 'ب', 'شكل', 'كبير', 'إلى', 'مواقع', 'صغيرة', 'في', 'الغرب', 'و', 'غير', 'مؤهلٍ', 'ب', 'شكلٍ', 'جيد', 'ل', 'خوض', 'الحروب', 'الخارجية', '.']","['PART', 'ADP', 'PRON', 'PUNCT', 'AUX', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'PART', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Saudi Arabia
w01085006,"كان يعتمد على المتطوعين و وحدات ميليشيا الولاية , و التي واجهت مصاعب لوجستية و تدريبية و غذائية في نقاط الانطلاق في فلوريدا .","['كان', 'يعتمد', 'على', 'المتطوعين', 'و', 'وحدات', 'ميليشيا', 'الولاية', ',', 'و', 'التي', 'واجهت', 'مصاعب', 'لوجستية', 'و', 'تدريبية', 'و', 'غذائية', 'في', 'نقاط', 'الانطلاق', 'في', 'فلوريدا', '.']","['AUX', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PART', 'PRON', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",Saudi Arabia
w01085007,حررت الولايات المتحدة كوبا ( بعد احتلال ها من قبل الجيش الأمريكي ) .,"['حررت', 'الولايات', 'المتحدة', 'كوبا', '(', 'بعد', 'احتلال', 'ها', 'من', 'قبل', 'الجيش', 'الأمريكي', ')', '.']","['VERB', 'PROPN', 'ADJ', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'PRON', 'ADP', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']",Algeria
w01085008,"وفق معاهدة السلام , تنازلت إسبانيا ل لولايات المتحدة عن مستعمرات ها في بورتوريكو و غوام و الفلبين .","['وفق', 'معاهدة', 'السلام', ',', 'تنازلت', 'إسبانيا', 'ل', 'لولايات', 'المتحدة', 'عن', 'مستعمرات', 'ها', 'في', 'بورتوريكو', 'و', 'غوام', 'و', 'الفلبين', '.']","['ADP', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'PROPN', 'ADP', 'PROPN', 'ADJ', 'ADP', 'NOUN', 'PRON', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']",Morocco
