Sentence_ID,sentence,Tokens,NER_Tags,Dialect
3041,عاطف يبقى مكانه . ثم فجأة نرى شخص اسود اللون يبمدو سوداني مهاجر,"['عاطف', 'يبقى', 'مكانه', '.', 'ثم', 'فجأة', 'نرى', 'شخص', 'اسود', 'اللون', 'يبمدو', 'سوداني', 'مهاجر']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O']",Sudan
3042,السوداني : نسلم ع الزول,"['السوداني', ':', 'نسلم', 'ع', 'الزول']","['O', 'O', 'O', 'O', 'O']",Sudan
3043,عاطف : يضحك ويغني المامبو السودامي مامبو,"['عاطف', ':', 'يضحك', 'ويغني', 'المامبو', 'السودامي', 'مامبو']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3044,لجنة تصحيح المسار,"['لجنة', 'تصحيح', 'المسار']","['O', 'O', 'O']",Tunisia
3045,"أبو مصعب : اجتمعت تااجنة واتخذت قرارات مصيرية تخدم الشعب والامة وتحافظ على اخلاق المجتمع . حرصا منا على مصلحة ولادنا وبناتنا وخاصة في الفترة الاخيرة قلبولنا اياها طنطات , مناديل بطاسات , ما ضلش ولا طاسة لبن في البلد , الشعر الواقف زي البرج , البنطالون اللي من تحت ضيق ضيق نوع سكيني , اسكيني واشرب على اطلاله . . . هذي بلد عندها عاداتها وتقاليدها . ونظرا للشكاوي اللي وصلتنا اجتمعت القيادة وجميع الاجهزة الامنية انشاء لجنة لتصحيح المسار . انا الوزير والاخت ام خالد مدير عام اللجنة عشان تلقوط النسوان وتعرف تحكي معهن .","['أبو', 'مصعب', ':', 'اجتمعت', 'تااجنة', 'واتخذت', 'قرارات', 'مصيرية', 'تخدم', 'الشعب', 'والامة', 'وتحافظ', 'على', 'اخلاق', 'المجتمع', '.', 'حرصا', 'منا', 'على', 'مصلحة', 'ولادنا', 'وبناتنا', 'وخاصة', 'في', 'الفترة', 'الاخيرة', 'قلبولنا', 'اياها', 'طنطات', ',', 'مناديل', 'بطاسات', ',', 'ما', 'ضلش', 'ولا', 'طاسة', 'لبن', 'في', 'البلد', ',', 'الشعر', 'الواقف', 'زي', 'البرج', ',', 'البنطالون', 'اللي', 'من', 'تحت', 'ضيق', 'ضيق', 'نوع', 'سكيني', ',', 'اسكيني', 'واشرب', 'على', 'اطلاله', '.', '.', '.', 'هذي', 'بلد', 'عندها', 'عاداتها', 'وتقاليدها', '.', 'ونظرا', 'للشكاوي', 'اللي', 'وصلتنا', 'اجتمعت', 'القيادة', 'وجميع', 'الاجهزة', 'الامنية', 'انشاء', 'لجنة', 'لتصحيح', 'المسار', '.', 'انا', 'الوزير', 'والاخت', 'ام', 'خالد', 'مدير', 'عام', 'اللجنة', 'عشان', 'تلقوط', 'النسوان', 'وتعرف', 'تحكي', 'معهن', '.']","['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-OCC', 'O', 'B-PERS', 'I-PERS', 'B-OCC', 'I-OCC', 'I-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Yemen
3046,ابو مصعب : مش مفرقة يا ام خالد,"['ابو', 'مصعب', ':', 'مش', 'مفرقة', 'يا', 'ام', 'خالد']","['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS']",Libya
3047,الحلاق : اهلا وسهلا حيا الله بالشباب اهلا وسهلا ( يجلس الشاب على كرسي الحلاقة ) . انيه قصة بتحب ( يريه الثلاث صور ) في جنب وفي فرق من النص وفيه لورا . انت وجهك بلبقلوا الفرق على النص . مع بنطالون قماش وصندل بلاستيك بتطلع خريم .,"['الحلاق', ':', 'اهلا', 'وسهلا', 'حيا', 'الله', 'بالشباب', 'اهلا', 'وسهلا', '(', 'يجلس', 'الشاب', 'على', 'كرسي', 'الحلاقة', ')', '.', 'انيه', 'قصة', 'بتحب', '(', 'يريه', 'الثلاث', 'صور', ')', 'في', 'جنب', 'وفي', 'فرق', 'من', 'النص', 'وفيه', 'لورا', '.', 'انت', 'وجهك', 'بلبقلوا', 'الفرق', 'على', 'النص', '.', 'مع', 'بنطالون', 'قماش', 'وصندل', 'بلاستيك', 'بتطلع', 'خريم', '.']","['B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Oman
3048,"الشاب : شو فرق ع النص وبنطالون قماش وضندل بلاستيك , بتتهبل , انا بدي مارينز خط قصير ع الداير","['الشاب', ':', 'شو', 'فرق', 'ع', 'النص', 'وبنطالون', 'قماش', 'وضندل', 'بلاستيك', ',', 'بتتهبل', ',', 'انا', 'بدي', 'مارينز', 'خط', 'قصير', 'ع', 'الداير']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
3049,"الحلاق : يا شيخ والله الفرق ع النص بلبقلك اكثر , صدقني مع قميص اصفر وجرافاته سودا بتطلع ملك .","['الحلاق', ':', 'يا', 'شيخ', 'والله', 'الفرق', 'ع', 'النص', 'بلبقلك', 'اكثر', ',', 'صدقني', 'مع', 'قميص', 'اصفر', 'وجرافاته', 'سودا', 'بتطلع', 'ملك', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Iraq
3050,الشاب : حل عني بديش احلق,"['الشاب', ':', 'حل', 'عني', 'بديش', 'احلق']","['O', 'O', 'O', 'O', 'O', 'O']",Syria
3051,"الحلاق : يا زلمة اذا حلقتلك مارينز لجنة تصحيح المسار بشمعولي المحل , حددولنا 3 قصات . والله الفرق ع النص بحنن عليك","['الحلاق', ':', 'يا', 'زلمة', 'اذا', 'حلقتلك', 'مارينز', 'لجنة', 'تصحيح', 'المسار', 'بشمعولي', 'المحل', ',', 'حددولنا', '3', 'قصات', '.', 'والله', 'الفرق', 'ع', 'النص', 'بحنن', 'عليك']","['B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
3052,الشاب : بديش بدي مارينز,"['الشاب', ':', 'بديش', 'بدي', 'مارينز']","['O', 'O', 'O', 'O', 'O']",Syria
3053,"الحلاق : طب اقعد . هي تعهد امضي انو مش انا اللي حلقتلك ( يحمل ماكينة الحلاقة ويريد يبدأ بالحلاقة يرن هاتفه ) الو . . . . لا والله بدي اقصلوا فرق ع النص , انو مارينز ? انا بعرف اقص مارينز اصلا ? بلبقلوش الا فرق ع النص ( الى الشاب ) هي شمعولي المحل وسكروا , مالو الفرق ع النص , انصرف برا , يلعن ابوك ع ابو المارينز","['الحلاق', ':', 'طب', 'اقعد', '.', 'هي', 'تعهد', 'امضي', 'انو', 'مش', 'انا', 'اللي', 'حلقتلك', '(', 'يحمل', 'ماكينة', 'الحلاقة', 'ويريد', 'يبدأ', 'بالحلاقة', 'يرن', 'هاتفه', ')', 'الو', '.', '.', '.', '.', 'لا', 'والله', 'بدي', 'اقصلوا', 'فرق', 'ع', 'النص', ',', 'انو', 'مارينز', '?', 'انا', 'بعرف', 'اقص', 'مارينز', 'اصلا', '?', 'بلبقلوش', 'الا', 'فرق', 'ع', 'النص', '(', 'الى', 'الشاب', ')', 'هي', 'شمعولي', 'المحل', 'وسكروا', ',', 'مالو', 'الفرق', 'ع', 'النص', ',', 'انصرف', 'برا', ',', 'يلعن', 'ابوك', 'ع', 'ابو', 'المارينز']","['B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Iraq
3054,المشهد الثالث : في محل ملابس ستاتي جلابيب وحجابات,"['المشهد', 'الثالث', ':', 'في', 'محل', 'ملابس', 'ستاتي', 'جلابيب', 'وحجابات']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Oman
3055,"البياعة : لابسيتكي لبوس , ليش مش عاجبيتكي , جاي يم ع قد الجسم","['البياعة', ':', 'لابسيتكي', 'لبوس', ',', 'ليش', 'مش', 'عاجبيتكي', ',', 'جاي', 'يم', 'ع', 'قد', 'الجسم']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
3056,"البياعة : هاذي وسيعة ? اصلا انا حاسها ضيقة شوية , بدكي اوسع نمرة ولونها عاكس على عينيكي ببرقن برق","['البياعة', ':', 'هاذي', 'وسيعة', '?', 'اصلا', 'انا', 'حاسها', 'ضيقة', 'شوية', ',', 'بدكي', 'اوسع', 'نمرة', 'ولونها', 'عاكس', 'على', 'عينيكي', 'ببرقن', 'برق']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
3057,"البياعة : تبقيش دقة قديمة , هذا اخر موديل بس ناقصك صندل اصفر وجزدان زيتي هذي الوان السنة","['البياعة', ':', 'تبقيش', 'دقة', 'قديمة', ',', 'هذا', 'اخر', 'موديل', 'بس', 'ناقصك', 'صندل', 'اصفر', 'وجزدان', 'زيتي', 'هذي', 'الوان', 'السنة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE']",Iraq
3058,الفتاة : بديش وسيعة,"['الفتاة', ':', 'بديش', 'وسيعة']","['O', 'O', 'O', 'O']",Syria
3059,الشاب لابس بنطالون واسع جدا شعره ع النص,"['الشاب', 'لابس', 'بنطالون', 'واسع', 'جدا', 'شعره', 'ع', 'النص']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
3060,البياع : بجنن,"['البياع', ':', 'بجنن']","['O', 'O', 'O']",Syria
3061,"البياع : تبقاش دقة قديمة هذي الموضة , وقلتلك توخد دشداش ما رضيتش","['البياع', ':', 'تبقاش', 'دقة', 'قديمة', 'هذي', 'الموضة', ',', 'وقلتلك', 'توخد', 'دشداش', 'ما', 'رضيتش']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3062,"الشاب : يا عمي وسيع هذا بفوت فيه 4 , مالك يا زلمة","['الشاب', ':', 'يا', 'عمي', 'وسيع', 'هذا', 'بفوت', 'فيه', '4', ',', 'مالك', 'يا', 'زلمة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O']",Syria
3063,"البياع : ما هي الشطارة , بلكي بكرا نصحت , ترميه ? صدقني فست مقلم عنابي مع شبشب ابو اصبع بطلع عليك بهبل","['البياع', ':', 'ما', 'هي', 'الشطارة', ',', 'بلكي', 'بكرا', 'نصحت', ',', 'ترميه', '?', 'صدقني', 'فست', 'مقلم', 'عنابي', 'مع', 'شبشب', 'ابو', 'اصبع', 'بطلع', 'عليك', 'بهبل']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
3064,"الشاب : اطلع من راسي بدك تطلعني مضحكة بكفي رضيت انو شعري ينفرق ع النص , بدي بنطالون ثلاث ثمنيات خصر واطي","['الشاب', ':', 'اطلع', 'من', 'راسي', 'بدك', 'تطلعني', 'مضحكة', 'بكفي', 'رضيت', 'انو', 'شعري', 'ينفرق', 'ع', 'النص', ',', 'بدي', 'بنطالون', 'ثلاث', 'ثمنيات', 'خصر', 'واطي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
3065,"الشاب : بطلت اشتري , السرم عليكم","['الشاب', ':', 'بطلت', 'اشتري', ',', 'السرم', 'عليكم']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
3066,المشهد لاخير :,"['المشهد', 'لاخير', ':']","['O', 'O', 'O']",Tunisia
3067,قاعة محكمة,"['قاعة', 'محكمة']","['O', 'O']",Algeria
3068,1 - احد رجال اللجنة ممسكا شاب والى القاضي,"['1', '-', 'احد', 'رجال', 'اللجنة', 'ممسكا', 'شاب', 'والى', 'القاضي']","['B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OCC']",Saudi Arabia
3069,ابو هشام : سيدي هذا مسكناه قاص قصة كرستيانو,"['ابو', 'هشام', ':', 'سيدي', 'هذا', 'مسكناه', 'قاص', 'قصة', 'كرستيانو']","['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS']",Iraq
3070,2 - شاب اخر,"['2', '-', 'شاب', 'اخر']","['B-ORDINAL', 'O', 'O', 'O']",Saudi Arabia
3071,ابو هشام : سيدي هذا مسقع قاص قصة تامر حسني,"['ابو', 'هشام', ':', 'سيدي', 'هذا', 'مسقع', 'قاص', 'قصة', 'تامر', 'حسني']","['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O']",Iraq
3072,3 - شاب اخر ولكنه اصلع,"['3', '-', 'شاب', 'اخر', 'ولكنه', 'اصلع']","['B-ORDINAL', 'O', 'O', 'O', 'O', 'O']",Oman
3073,"ابو هشام : سيدي هذا مش منطبقة عليه ولا قصة كيف نتعامل معاه , تهنا ?","['ابو', 'هشام', ':', 'سيدي', 'هذا', 'مش', 'منطبقة', 'عليه', 'ولا', 'قصة', 'كيف', 'نتعامل', 'معاه', ',', 'تهنا', '?']","['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3074,القاضي وابو هشام باهتين ينظرون الى الاصلع,"['القاضي', 'وابو', 'هشام', 'باهتين', 'ينظرون', 'الى', 'الاصلع']","['B-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O']",Tunisia
3075,القاضي : هاذي ما اجتش في بالنا .,"['القاضي', ':', 'هاذي', 'ما', 'اجتش', 'في', 'بالنا', '.']","['B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3076,مدرسة علياء المهدي,"['مدرسة', 'علياء', 'المهدي']","['B-ORG', 'I-ORG', 'I-ORG']",Tunisia
3077,"منزل ( يجلس كريم مع صديقه عوض وشربون قهوه , عوض معه لابتوب ويعمل عليه )","['منزل', '(', 'يجلس', 'كريم', 'مع', 'صديقه', 'عوض', 'وشربون', 'قهوه', ',', 'عوض', 'معه', 'لابتوب', 'ويعمل', 'عليه', ')']","['O', 'O', 'O', 'B-PERS', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O']",Yemen
3078,"كريم : انا مش اخونجي ولا علماني ولا سلفي ولا شيوعي , انا انسان وعندي فكر , بس بحكي محدش بسمع , ولعلمك الي سنين مخلص متخرج من الجامعه وفش شغل اضربني بالحيط برن انا مش مشكله الموضوع اكبر .","['كريم', ':', 'انا', 'مش', 'اخونجي', 'ولا', 'علماني', 'ولا', 'سلفي', 'ولا', 'شيوعي', ',', 'انا', 'انسان', 'وعندي', 'فكر', ',', 'بس', 'بحكي', 'محدش', 'بسمع', ',', 'ولعلمك', 'الي', 'سنين', 'مخلص', 'متخرج', 'من', 'الجامعه', 'وفش', 'شغل', 'اضربني', 'بالحيط', 'برن', 'انا', 'مش', 'مشكله', 'الموضوع', 'اكبر', '.']","['B-PERS', 'O', 'O', 'O', 'B-NORP', 'O', 'B-NORP', 'O', 'B-NORP', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Iraq
3079,بحكي مع حالي انا ?,"['بحكي', 'مع', 'حالي', 'انا', '?']","['O', 'O', 'O', 'O', 'O']",Jordan
3080,عوض : عليا منزله صور جديده .,"['عوض', ':', 'عليا', 'منزله', 'صور', 'جديده', '.']","['B-PERS', 'O', 'B-PERS', 'O', 'O', 'O', 'O']",Libya
3081,كريم : انيه عليا ?,"['كريم', ':', 'انيه', 'عليا', '?']","['B-PERS', 'O', 'O', 'B-PERS', 'O']",Libya
3082,عوض : عليا المهدي شلحت كمان مره ضد الدستور ! اسكت . . . . قبلها كانت شالحه مع الثوره بس صور التشليح ضد الدستور احلى كتير .,"['عوض', ':', 'عليا', 'المهدي', 'شلحت', 'كمان', 'مره', 'ضد', 'الدستور', '!', 'اسكت', '.', '.', '.', '.', 'قبلها', 'كانت', 'شالحه', 'مع', 'الثوره', 'بس', 'صور', 'التشليح', 'ضد', 'الدستور', 'احلى', 'كتير', '.']","['B-PERS', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
3083,عوض : لسا في صوره الها مش لابسه ولا اشي بس كعب احمر .,"['عوض', ':', 'لسا', 'في', 'صوره', 'الها', 'مش', 'لابسه', 'ولا', 'اشي', 'بس', 'كعب', 'احمر', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
3084,كريم : بس كعب فرجيني وين كاينه غايبه عني هادي .,"['كريم', ':', 'بس', 'كعب', 'فرجيني', 'وين', 'كاينه', 'غايبه', 'عني', 'هادي', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
3085,"كريم : الهدف واضح , البنت نشيطه جدا .","['كريم', ':', 'الهدف', 'واضح', ',', 'البنت', 'نشيطه', 'جدا', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Sudan
3086,"عوض : هلا انت بدل ماكل يوم مستلمني وبتعطيني نس المحاضره , قوميه عربيه ومصر ام الدنيا وتونس الخضرا . . . . اشلح بعديها الكل بصير يسمعلك .","['عوض', ':', 'هلا', 'انت', 'بدل', 'ماكل', 'يوم', 'مستلمني', 'وبتعطيني', 'نس', 'المحاضره', ',', 'قوميه', 'عربيه', 'ومصر', 'ام', 'الدنيا', 'وتونس', 'الخضرا', '.', '.', '.', '.', 'اشلح', 'بعديها', 'الكل', 'بصير', 'يسمعلك', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Yemen
