sentID.BTEC	split	lang	sent	sentiment
8797	corpus-6-train	MSA	"Please let me know when we get to Hudson Street.
"	neutral
8798	corpus-6-dev	MSA	"What's your favorite place?
"	positive
8799	corpus-6-train	MSA	"Please call me at the hotel as soon as you find him.
"	neutral
8802	corpus-6-train	MSA	"Do you have any pocket watches?
"	neutral
8803	corpus-6-test-corpus-26-train	MSA	"You can't change your job so easily.
"	neutral
8804	corpus-6-train	MSA	"Shall I eat this with the sauce?
"	neutral
8805	corpus-6-test-corpus-26-train	MSA	"What's the next stop?
"	neutral
8808	corpus-6-train	MSA	"Will I need protection from the cold on top of the mountain?
"	neutral
8809	corpus-6-train	MSA	"Who's gonna make the final decision?
"	neutral
8810	corpus-6-dev	MSA	"I was thinking about the first week of February.
"	neutral
8811	corpus-6-test-corpus-26-train	MSA	"Okay, but not the exposed seating area. It's hot today.
"	neutral
8812	corpus-6-train	MSA	"There was also my credit cards in the wallet.
"	neutral
8813	corpus-6-train	MSA	"He's got a gun.
"	neutral
8815	corpus-6-dev	MSA	"There are different kinds of dogs, aren't there?
"	neutral
8816	corpus-6-train	MSA	"I'd like to see a whole new movie.
"	positive
8817	corpus-6-train	MSA	"I'd like some earrings.
"	positive
8818	corpus-6-train	MSA	"I shouldn't eat salted food.
"	negative
8822	corpus-6-train	MSA	"When's the next one coming?
"	neutral
8823	corpus-6-test-corpus-26-dev	MSA	"Get down here, and get on bus number six.
"	neutral
8824	corpus-6-test-corpus-26-dev	MSA	"I have to catch the 10 a.m. plane.
"	neutral
8826	corpus-6-train	MSA	"I have plans.
"	positive
8827	corpus-6-test-corpus-26-train	MSA	"I still feel like throwing up.
"	negative
8829	corpus-6-train	MSA	"Can you call me someone who speaks Japanese?
"	neutral
8830	corpus-6-train	MSA	"I want to play chess with all his tools.
"	neutral
8833	corpus-6-test-corpus-26-train	MSA	"I don't want anything that's big.
"	negative
8834	corpus-6-train	MSA	"To the Continental Hotel, please.
"	neutral
8835	corpus-6-train	MSA	"With some patisserie, please.
"	neutral
8838	corpus-6-train	MSA	"Will there be a billboard with the agenda in the meeting room?
"	neutral
8839	corpus-6-train	MSA	"I prefer the back room. It's usually quieter.
"	neutral
8840	corpus-6-test-corpus-26-train	MSA	"The bill, please.
"	neutral
8843	corpus-6-dev	MSA	"I'd like to keep your room cooler.
"	positive
8844	corpus-6-test-corpus-26-test	MSA	"How much is a fresh crow's nest?
"	neutral
8847	corpus-6-train	MSA	"Do you sell duty-free goods on the plane?
"	neutral
8849	corpus-6-train	MSA	"I'd like to take my passport out of my safe deposit box.
"	neutral
8850	corpus-6-test-corpus-26-train	MSA	"Cost, please. Do you accept a visa card?
"	neutral
8851	corpus-6-test-corpus-26-train	MSA	"Today I'm going to see what Chinatown looks like.
"	neutral
8854	corpus-6-train	MSA	"At number five zero five.
"	neutral
8857	corpus-6-train	MSA	"You can buy tickets at the theater.
"	neutral
8859	corpus-6-train	MSA	"Excuse me, but where's the water cycle, please?
"	neutral
8860	corpus-6-train	MSA	"Which way is it going north?
"	neutral
8862	corpus-6-train	MSA	"Key to room eleven five and forty, please.
"	neutral
8866	corpus-6-train	MSA	"You see the statue in that building?
"	neutral
8867	corpus-6-train	MSA	"Can I get some water?
"	neutral
8868	corpus-6-train	MSA	"Yeah, I'm sure. It's so good that I ate too much of it. I enjoyed dinner so much.
"	positive
8869	corpus-6-train	MSA	"Then can you show me some sandals six and a half dal?
"	neutral
8871	corpus-6-train	MSA	"Please give him first aid.
"	neutral
8872	corpus-6-train	MSA	"Is there a mirror?
"	neutral
8874	corpus-6-train	MSA	"Where's gate four and twenty?
"	neutral
8875	corpus-6-train	MSA	"Take two capsules twice a day.
"	neutral
8877	corpus-6-train	MSA	"I don't have enough cash, so I'll pay by credit card.
"	negative
8879	corpus-6-train	MSA	"Don't give up despite the difficulties.
"	positive
8880	corpus-6-test-corpus-26-train	MSA	"Two zero two nine three nine six seven zero zero.
"	neutral
8881	corpus-6-train	MSA	"I'd like to take this bag with me on the plane, please.
"	neutral
8884	corpus-6-train	MSA	"Can I put my bags in the back?
"	neutral
8887	corpus-6-train	MSA	"Where can I buy a bus ticket?
"	neutral
8888	corpus-6-train	MSA	"You want to join us?
"	neutral
8889	corpus-6-dev	MSA	"Can you add some cider cheese?
"	neutral
8890	corpus-6-train	MSA	"So, please fill out this application form and sign it.
"	neutral
8891	corpus-6-train	MSA	"I want five 50 cent stamps, and 20 postcards, please.
"	neutral
8892	corpus-6-train	MSA	"How long will it take to get to the Hilton?
"	neutral
8893	corpus-6-train	MSA	"A little bit.
"	neutral
8894	corpus-6-train	MSA	"Plan to go see the sights for half a day this afternoon.
"	positive
8895	corpus-6-train	MSA	"How much is it?
"	neutral
8896	corpus-6-train	MSA	"Quiet room, please.
"	neutral
8898	corpus-6-dev	MSA	"I'm just calling to thank you for your help on my trip to the States?
"	positive
8900	corpus-6-test-corpus-26-train	MSA	"I want my teeth removed.
"	negative
8901	corpus-6-train	MSA	"We have fifteen national holidays.
"	neutral
8905	corpus-6-test-corpus-26-train	MSA	"I want a bag of cosmetics.
"	neutral
8906	corpus-6-train	MSA	"I'm sure I deposited it at the front desk.
"	neutral
8907	corpus-6-test-corpus-26-dev	MSA	"I don't know how much money I have to leave as a tip.
"	neutral
8911	corpus-6-train	MSA	"She's the maid. You want anything?
"	neutral
8913	corpus-6-train	MSA	"How much is this cigarette butcher?
"	neutral
8914	corpus-6-test-corpus-26-train	MSA	"Where can I see the Phantom of the Opera?
"	neutral
8915	corpus-6-test-corpus-26-train	MSA	"I want to buy souvenirs for my friends. Can you recommend some?
"	neutral
8916	corpus-6-train	MSA	"Do you like working here?
"	neutral
8917	corpus-6-train	MSA	"No, that's three seven nine three eight four seven two, I'm afraid you called the wrong number.
"	negative
8918	corpus-6-test-corpus-26-train	MSA	"Slow down, please.
"	neutral
8919	corpus-6-test-corpus-26-dev	MSA	"What are your average international fax rates each month?
"	neutral
8921	corpus-6-train	MSA	"Can I have my room key?
"	neutral
8928	corpus-6-train	MSA	"Excuse me. Can you tell me which train goes to Wheeler Avenue?
"	neutral
8929	corpus-6-train	MSA	"Can you recommend a clean and cheap hotel?
"	neutral
8930	corpus-6-train	MSA	"Maybe this is a little more intense. Do you have another one?
"	neutral
8931	corpus-6-train	MSA	"Can I have it back if it doesn't fit my size?
"	neutral
8934	corpus-6-dev	MSA	"Do you want to send it by air or regular mail?
"	neutral
8935	corpus-6-train	MSA	"Take me to King Street.
"	neutral
8938	corpus-6-train	MSA	"Do you have any vacant places tonight?
"	neutral
8941	corpus-6-train	MSA	"I think the bus stop is near here, right?
"	neutral
8943	corpus-6-train	MSA	"I'm afraid we're not doing that, sir.
"	negative
8944	corpus-6-train	MSA	"Please speak slowly. I don't understand well.
"	negative
8945	corpus-6-train	MSA	"Can I try that?
"	neutral
8947	corpus-6-test-corpus-26-train	MSA	"Fried on both sides, please.
"	neutral
8952	corpus-6-train	MSA	"How about you take me out for coffee?
"	neutral
8955	corpus-6-train	MSA	"I'll order a beer. What kind of beer do you have?
"	neutral
8958	corpus-6-train	MSA	"What, they don't give you a toothbrush as a compliment?
"	negative
8959	corpus-6-train	MSA	"I want three color movies. Thirty-six.
"	neutral
8960	corpus-6-train	MSA	"Are there any buses on the line?
"	neutral
8962	corpus-6-train	MSA	"Oh, that's a little high. Do you have anything less expensive?
"	negative
8963	corpus-6-train	MSA	"Sorry, we ordered three times to get our drinks.
"	neutral
8964	corpus-6-train	MSA	"How much is the trip to the Tower of London?
"	neutral
8966	corpus-6-test-corpus-26-dev	MSA	"Okay, that sounds pretty clear. Both of you, please, give me your license and registration certificates. And, son, I'm sorry we have to run you an alcohol test.
"	neutral
8967	corpus-6-dev	MSA	"Can you recommend some places where I can go and come back in a day?
"	neutral
8968	corpus-6-train	MSA	"It's heavy.
"	negative
8969	corpus-6-dev	MSA	"The street is different than the one we passed yesterday. Is that a shortcut?
"	neutral
8970	corpus-6-train	MSA	"How do you spell it?
"	neutral
8973	corpus-6-dev	MSA	"I think they learned to live together after years of competition.
"	neutral
8976	corpus-6-train	MSA	"By the way, do department stores accept tourist checks?
"	neutral
8978	corpus-6-train	MSA	"Yeah, sure. What's your card number and expiration date?
"	neutral
8979	corpus-6-train	MSA	"I want a boiled broth.
"	neutral
8981	corpus-6-train	MSA	"Can I rent scuba diving equipment with a sea view with a breathing tube?
"	neutral
8983	corpus-6-train	MSA	"Will you take care of my bags?
"	neutral
8984	corpus-6-train	MSA	"Maybe you should try the H.O.C.
"	neutral
8985	corpus-6-train	MSA	"When do you get the curtain up?
"	neutral
8987	corpus-6-dev	MSA	"How do you like your hair?
"	neutral
8989	corpus-6-train	MSA	"Start playing the Rolling Stones.
"	neutral
8990	corpus-6-train	MSA	"Yeah, I'll start with a shrimp salad.
"	neutral
8991	corpus-6-train	MSA	"My passport was stolen with seventy dollars.
"	negative
8993	corpus-6-train	MSA	"What is this unusual building?
"	neutral
8994	corpus-6-train	MSA	"Do you have a swimming pool in this hotel?
"	neutral
8995	corpus-6-train	MSA	"Please call me at six tomorrow morning. Room fourteen.
"	neutral
8996	corpus-6-train	MSA	"Can I pay the bills?
"	neutral
8998	corpus-6-train	MSA	"I'm sorry there's no refund. You can replace it with something else.
"	negative
8999	corpus-6-train	MSA	"Where's the university?
"	neutral
9000	corpus-6-train	MSA	"She was wearing a blouse and a sweater.
"	neutral
9001	corpus-6-dev	MSA	"I'm from the United States.
"	neutral
9002	corpus-6-train	MSA	"This is Dallas.
"	neutral
9003	corpus-6-train	MSA	"Please, we'd be happy if you could call us anytime.
"	positive
9004	corpus-6-train	MSA	"Can you send her to Japan if you ask now?
"	neutral
9005	corpus-6-dev	MSA	"Can I have a dica roma on the pills? I want more mayonnaise, please.
"	neutral
9007	corpus-6-train	MSA	"How long are these tickets going on?
"	neutral
9008	corpus-6-train	MSA	"You want to eat outside with me?
"	neutral
9009	corpus-6-train	MSA	"My wallet and passport were stolen.
"	negative
9011	corpus-6-test-corpus-26-train	MSA	"It'll be ready by tomorrow evening.
"	positive
9012	corpus-6-train	MSA	"Do you have any plans?
"	neutral
9016	corpus-6-train	MSA	"Is there a heater?
"	neutral
9017	corpus-6-dev	MSA	"Where's the theater?
"	neutral
9019	corpus-6-dev	MSA	"I cut off my finger.
"	negative
9021	corpus-6-train	MSA	"You take a hundred bucks for this?
"	negative
9022	corpus-6-test-corpus-26-train	MSA	"Is this made of cotton?
"	neutral
9023	corpus-6-train	MSA	"I didn't know credit cards took at least a month.
"	neutral
9024	corpus-6-train	MSA	"Can I get my stuff out of my safe?
"	neutral
9025	corpus-6-train	MSA	"I want to change my schedule.
"	neutral
9026	corpus-6-train	MSA	"No, you shouldn't. Just press the camera shutter.
"	neutral
9027	corpus-6-train	MSA	"She hit me.
"	neutral
9028	corpus-6-train	MSA	"When's the tour over?
"	neutral
9029	corpus-6-test-corpus-26-dev	MSA	"I have my medicine.
"	positive
9030	corpus-6-train	MSA	"Miami.
"	neutral
9032	corpus-6-dev	MSA	"Is this my turn?
"	neutral
9034	corpus-6-test-corpus-26-train	MSA	"What can I see on this tour?
"	neutral
9038	corpus-6-train	MSA	"Where can I buy traditional products?
"	neutral
9040	corpus-6-train	MSA	"It's six dollars. Will you take it?
"	neutral
9041	corpus-6-test-corpus-26-train	MSA	"Yeah, there's a drink at least.
"	positive
9042	corpus-6-train	MSA	"Where's the nearest restroom, please?
"	neutral
9047	corpus-6-train	MSA	"Here are some different types.
"	neutral
9048	corpus-6-train	MSA	"Lower her price.
"	neutral
9050	corpus-6-train	MSA	"- Bye. - What?
"	neutral
9051	corpus-6-test-corpus-26-train	MSA	"How much does that cost a day?
"	neutral
9052	corpus-6-train	MSA	"I want to do the exit registration, please.
"	neutral
9053	corpus-6-train	MSA	"I'd like to know if he could send me breakfast.
"	neutral
9055	corpus-6-dev	MSA	"Can I climb a mountain with this light equipment?
"	neutral
9056	corpus-6-train	MSA	"Can I have some water?
"	neutral
9057	corpus-6-train	MSA	"We'll do our best to reach a resolution on this before tomorrow morning.
"	neutral
9058	corpus-6-train	MSA	"Are there any cosmetics on the first floor?
"	neutral
9061	corpus-6-test-corpus-26-dev	MSA	"Does this bus stop near the hotel?
"	neutral
9062	corpus-6-train	MSA	"More than a pack of cigarettes a day.
"	neutral
9063	corpus-6-train	MSA	"This is over my budget.
"	negative
9065	corpus-6-train	MSA	"Can I have some cigarettes?
"	neutral
9066	corpus-6-train	MSA	"Please, I want a doctor in my room.
"	neutral
9071	corpus-6-train	MSA	"Excuse me if I'm wrong, but aren't you Rebecca Anderson?
"	neutral
9073	corpus-6-test-corpus-26-train	MSA	"I want a CD.
"	neutral
9074	corpus-6-train	MSA	"I'm staying at the Hyatt Hotel. Please send my luggage to the hotel quickly.
"	neutral
9077	corpus-6-test-corpus-26-train	MSA	"There are flights on JAL and WAN that take off at 10:05. Unfortunately, both flights are booked.
"	negative
9079	corpus-6-train	MSA	"Return ticket, please.
"	neutral
9081	corpus-6-train	MSA	"Route five is right over there.
"	neutral
9082	corpus-6-train	MSA	"I want a Bluffra with long sleeves.
"	neutral
9085	corpus-6-train	MSA	"There's a bank two blocks away.
"	neutral
9089	corpus-6-train	MSA	"We'll be an hour late.
"	negative
9091	corpus-6-dev	MSA	"Where can I check the oil?
"	neutral
9092	corpus-6-train	MSA	"Please send this special order.
"	neutral
9093	corpus-6-dev	MSA	"This is room number three four five. I want some room service, please.
"	neutral
9094	corpus-6-test-corpus-26-train	MSA	"It suits me perfectly.
"	positive
9097	corpus-6-train	MSA	"Can I take this to the plane?
"	neutral
9098	corpus-6-test-corpus-26-train	MSA	"Can we reserve a table for five?
"	neutral
9099	corpus-6-train	MSA	"Please, do you have seats in economy class on the trip to Tokyo on October 13th?
"	neutral
9100	corpus-6-test-corpus-26-train	MSA	"She doesn't understand English at all.
"	negative
9103	corpus-6-train	MSA	"Going, or going back?
"	neutral
9105	corpus-6-train	MSA	"I want a steak with fries.
"	neutral
9106	corpus-6-train	MSA	"It's a roasted calf with pepper.
"	neutral
9107	corpus-6-train	MSA	"This is a very popular dark color this year.
"	positive
9108	corpus-6-train	MSA	"I'm going on a diet.
"	neutral
9109	corpus-6-train	MSA	"Is there a disco bar in this town?
"	neutral
9114	corpus-6-train	MSA	"Where's the ABC Airlines registration office?
"	neutral
9116	corpus-6-train	MSA	"It's right there.
"	neutral
9119	corpus-6-train	MSA	"Good evening, sir. Can I help you?
"	positive
9120	corpus-6-train	MSA	"It's itchy in this position.
"	negative
9121	corpus-6-train	MSA	"Please give me the rest in small change.
"	neutral
9122	corpus-6-train	MSA	"We can book you a seat on March 24th.
"	neutral
9123	corpus-6-train	MSA	"I understand. How many stations are there from here to South Station?
"	neutral
9124	corpus-6-train	MSA	"I want to change my booking to C for zero zero one on January 3rd.
"	neutral
9126	corpus-6-test-corpus-26-dev	MSA	"Please, cash a tourist check.
"	neutral
9127	corpus-6-train	MSA	"A pork chop with a gourd, and a big orange juice, please?
"	neutral
9129	corpus-6-train	MSA	"Can I take that back?
"	neutral
9131	corpus-6-train	MSA	"Hi. This is Tsunayo Suzuki. Can I talk to John Anderson, please?
"	neutral
9134	corpus-6-train	MSA	"Mr. Tsunayo Suzuki? Can you please fill out this registration card? What kind of room do you like?
"	neutral
9135	corpus-6-train	MSA	"That's fine. Please record your phone number too.
"	neutral
9137	corpus-6-train	MSA	"My passport expires in two weeks.
"	negative
9139	corpus-6-train	MSA	"This skin is very thin and it scratches easily, so watch it.
"	neutral
9141	corpus-6-train	MSA	"Congratulations. I hear you're expecting a baby.
"	positive
9143	corpus-6-train	MSA	"What's the number of the hotel cleaning department?
"	neutral
9145	corpus-6-train	MSA	"The light brake signal is off.
"	negative
9147	corpus-6-train	MSA	"Ladies and gentlemen, we're making final preparations for departure immediately, and we'll be leaving in a few minutes.
"	neutral
9148	corpus-6-train	MSA	"Is there a heater for the highway?
"	neutral
9150	corpus-6-test-corpus-26-train	MSA	"Can you take care of her from 9:00 a.m. to 3:00 a.m.?
"	neutral
9151	corpus-6-train	MSA	"Are you Irish?
"	neutral
9154	corpus-6-train	MSA	"I recommend a necklace.
"	positive
9156	corpus-6-train	MSA	"Please issue a medical certificate and a receipt for insurance.
"	neutral
9157	corpus-6-train	MSA	"Can you get it for me at 9:00?
"	neutral
